source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
1.2727922061357856e-05,-4.68248,6.016161,-15.00439,16.46906,8.446814e-07,0.0,4.470477e-07,4.290681e-07
1.2885056901621535e-05,-4.669677,6.00315,-15.65393,17.11881,8.512051e-07,0.0,4.494063e-07,4.335907e-07
1.304219174188521e-05,-4.656917,5.990199,-16.3995,17.86459,8.577377e-07,0.0,4.518147e-07,4.380709e-07
1.3199326582148889e-05,-4.644198,5.977308,18.73215,-17.26689,8.64279e-07,0.0,4.425064e-07,4.542753e-07
1.3356461422412566e-05,-4.63152,5.964477,19.75809,-18.29266,8.70829e-07,0.0,4.468941e-07,4.56791e-07
1.3513596262676243e-05,-4.618883,5.951704,20.99641,-19.53084,8.773876e-07,0.0,4.512308e-07,4.593649e-07
1.367073110293992e-05,-4.606284,5.938988,22.53098,-21.06528,8.839547e-07,0.0,4.555124e-07,4.62001e-07
1.3827865943203599e-05,-4.593723,5.926329,-23.03478,24.50059,8.905302e-07,0.0,4.647042e-07,4.597338e-07
1.3985000783467274e-05,-4.5812,5.913726,-25.69019,27.15609,8.97114e-07,0.0,4.674808e-07,4.638889e-07
1.4142135623730953e-05,-4.568714,5.901178,31.01184,-29.54587,9.037062e-07,0.0,4.679689e-07,4.703391e-07
