radius,images_num
0.00030070351758793967,1.0
0.0003029145728643215,1.0
0.00030512562814070346,1.0
0.00030733668341708536,1.0
0.00030954773869346726,1.0
0.0003117587939698492,1.0
0.0003139698492462311,1.0
0.00031618090452261295,1.0
0.0003183919597989949,1.0
0.00032060301507537685,1.0
0.00032281407035175875,1.0
0.0003250251256281406,1.0
0.0003272361809045226,1.0
0.0003294472361809045,1.0
0.0003316582914572864,1.0
0.0003338693467336683,1.0
0.0003360804020100502,1.0
0.00033829145728643214,1.0
0.000340502512562814,1.0
0.00034271356783919594,1.0
0.0003449246231155778,1.0
0.0003471356783919598,1.0
0.0003493467336683417,1.0
0.0003515577889447236,1.0
0.0003537688442211054,1.0
0.0003559798994974874,1.0
0.0003581909547738693,1.0
0.0003604020100502512,1.0
0.00036261306532663307,1.0
0.000364824120603015,1.0
0.0003670351758793969,1.0
0.0003692462311557788,1.0
0.0003714572864321607,1.0
0.0003736683417085426,1.0
0.00037587939698492456,1.0
0.00037809045226130646,1.0
0.0003803015075376884,1.0
0.00038251256281407025,1.0
0.00038472361809045215,1.0
0.00038693467336683415,1.0
0.00038914572864321605,1.0
0.0003913567839195979,1.0
0.0003935678391959798,1.0
0.00039577889447236174,1.0
0.00039798994974874364,1.0
0.00040020100502512554,1.0
0.00040241206030150744,1.0
0.00040462311557788933,1.0
0.0004068341708542713,1.0
0.0004090452261306532,1.0
0.0004112562814070351,1.0
0.000413467336683417,1.0
0.00041567839195979893,1.0
0.0004178894472361808,1.0
0.0004201005025125627,1.0
0.0004223115577889446,1.0
0.00042452261306532657,1.0
0.00042673366834170847,1.0
0.00042894472361809037,1.0
0.0004311557788944723,1.0
0.00043336683417085416,1.0
0.0004355778894472361,1.0
0.000437788944723618,1.0
0.0004399999999999999,1.0
